id,text,overall_anxiety,career_path_confusion,salary_gap,workplace_involution,identity_crisis,sentiment,confidence,key_phrases,explanation
88,c 天玄师傅 11月15日 00:52 甲辰年算是对我来说痛苦夹杂着成长的一年，因为我父母的情感问题而影响到了我，那时候觉得非常心累！内心非常纠结痛苦，但是过去之后感觉自己内心发生了一些变化，人也比之前也沉稳了些。临近毕业，我对自己的未来还是有些焦虑迷茫的，我不知道自己擅长做什么，能做什么。我觉得我从小读书都不太顺利， 展开c,0.6,0.7,0.3,0.4,0.5,negative,0.85,痛苦夹杂着成长; 非常心累; 内心非常纠结痛苦; 对未来还是有些焦虑迷茫; 不知道自己擅长做什么，能做什么,文本中表达了对职业发展方向的不明确（‘不知道自己擅长做什么，能做什么’），显示出较高的发展路径迷茫指数。虽然没有直接提到薪酬问题，但整体情绪偏向负面，因此薪酬落差评分较低。职场内卷和身份认同方面，文本
89,c 疯一样得胖子 11月14日 08:04 转赞人数超过2400 来自 微博网页版 胖总好！关注您好久了，第一次提问你， 本人目前29岁，男友30岁，面临结婚的大事，两人老家都在二线省会城市，我已取得一线城市的户口，明年即将结婚。 现在的问题是我们在超一线还未购房，他父亲是做生意的人，说会我们提供300万的首付款，给我15万彩礼，10万五金，我本人想在超一线买800万的房产， 展开c,0.3,0.2,0.1,0.3,0.4,neutral,0.85,面临结婚的大事; 超一线还未购房; 提供300万的首付款; 想在超一线买800万的房产,文本主要围绕婚姻和购房问题展开，未直接提及职业发展、薪酬或职场竞争。因此，发展路径迷茫和薪酬落差的焦虑较低。但提到‘超一线还未购房’和‘想在超一线买800万的房产’，暗示了对经济压力和身份认同的担忧，
90,c 眼睛记录耳朵倾听 11月14日 07:04 来自 OPPO Reno14 近期还是很爱那句——“流水不争先，争滔滔不绝。” 我相信慢慢来才是最快得到想要结果的方式，也相信命运会引领我去往该去的地方。但不能过度随遇而安，安于现状。要清楚自己有什么，自己又想要什么，才能不会受外界影响，活出独特、璀璨的人生。 现在二十出头的年纪，我最大的烦恼来自于我的人生课 展开c,0.3,0.4,0.1,0.2,0.3,neutral,0.85,不能过度随遇而安，安于现状; 要清楚自己有什么，自己又想要什么; 现在二十出头的年纪，我最大的烦恼来自于我的人生课,文本中表达了对职业发展方向的思考和自我反思，体现出一定的发展路径迷茫（0.4），但没有明确提到薪酬问题或职场内卷的具体内容，因此这两个维度得分较低。身份认同方面，作者在思考自身定位，表现出一定焦虑（0
91,c 想到就做到che 11月14日 00:22 来自 iPhone 15 Pro P650 | 又是一天… 的确是感冒了，早上起来咳嗽，流鼻涕🤧。上午想调休，被领导一个电话叫醒，我马上挂了电话。告诉她不方便，一会回。 浑身病殃殃的，一点儿劲儿也没有。很馋，点了烧腊饭和猪肝枸杞米粉汤，各吃一半。 下午去公司忙着写方案，即使浑身不舒服，手里的工作还是不停。其实我越发感 展开c,0.3,0.1,0.2,0.4,0.2,negative,0.85,浑身病殃殃的，一点儿劲儿也没有; 即使浑身不舒服，手里的工作还是不停,文本中表现出明显的身体不适和工作压力，尤其是‘浑身病殃殃的，一点儿劲儿也没有’和‘即使浑身不舒服，手里的工作还是不停’等表达，反映出职场内卷（workplace_involution）较为严重。虽然没
92,c 庚白星君 11月13日 17:18 转赞人数超过10 来自 微博网页版 世界的本质就是筛选 九边 首先要说两件事，很多小伙伴问我为啥头条的IP在北京，公号的IP在山东？其实都是我一个人在创作，只是微信的发文时间正好是我早上晨会期间，所以由山东的助理代发。其次文章如果不标记“原创”，那就是广告，其实我也很惭愧，不太想发，不过一想到如今也不再年轻了，还是想在 展开c,0.3,0.2,0.1,0.4,0.3,neutral,0.85,世界的本质就是筛选; 不太想发; 一想到如今也不再年轻了,文本中提到‘世界的本质就是筛选’，暗示对职场竞争和筛选机制的观察与思考，体现出一定的职场内卷焦虑（0.4）。同时，作者提到‘不太想发’和‘一想到如今也不再年轻了’，表现出对自身职业状态和未来发展的轻微
93,c 卢悦卢悦 11月13日 16:02 来自 微博网页版 采访了70位男士，说说他们为什么会娶三姐 第一位 连锁超市老板 46岁 我和前妻是相亲认识的，那时候我俩都在厂子里上班，认识半年多我家里催，她家也催，互相也不讨厌彼此，也都没谈过恋爱，稀里糊涂就结婚了。 我比较传统，认为男人结了婚就要赚钱养家，所以我一直琢磨怎么赚更多钱，她是那种保守 展开c,0.2,0.1,0.1,0.2,0.3,neutral,0.85,稀里糊涂就结婚了; 比较传统; 一直琢磨怎么赚更多钱,文本内容主要讲述一位男士的婚姻经历，提及他因传统观念而承担家庭责任，并努力赚钱养家。虽然提到‘一直琢磨怎么赚更多钱’可能暗示对经济压力的担忧，但整体语境偏向中性，没有明确表达对职业发展、薪酬、内卷或身
94,c 勇往直前H16 11月12日 20:23 来自 西安爆料超话 几位体制内的人你们终于说出自己的心声，说湘乡冯做事无底线还两边吃财色兼收。你们比我了解他，你们和老冯认识的时间长太了解他啦！几位能说出自己的心声就是个敢于担当的好人看不惯他的所做所为，我只是有眼无珠悟不透他。 三月份和九月4号我曾经提醒老冯有些事做的欠缺是好意提醒他，谁知他把钱全部 展开c 播放视频,0.6,0.3,0.2,0.7,0.5,negative,0.85,做事无底线; 两边吃财色兼收; 有眼无珠悟不透他; 提醒老冯有些事做的欠缺,文本中表达了对体制内人员行为的不满和困惑，暗示了职场中的不正当行为和道德问题。从内容来看，主要反映了对职场环境和人际关系的焦虑，尤其是对工作环境中存在的不公平现象感到不安（ workplace_inv
95,c 简历菌 11月12日 20:14 来自 微博网页版 不同人对信息的处理能力不同 我有时候会跟我身边的一些朋友分享一些投资挣钱的机会。每个人对我分享的信息的反应也不一样。 A、体制内Leader，我给他分享的信息，他几乎都会马上去落实，然后因为这个信息赚到钱。在他看来，我是专业研究挣钱的，所以听我的就够了。 B、我一个同学，家里有生意，一年 展开c,0.2,0.1,0.2,0.3,0.1,neutral,0.85,对信息的处理能力不同; 每个人对我分享的信息的反应也不一样; 体制内Leader，我给他分享的信息，他几乎都会马上去落实,文本主要描述了作者与不同人分享投资信息时的不同反应，反映出对自身价值和他人认知的思考。虽然没有直接表达强烈的焦虑情绪，但提到‘对信息的处理能力不同’和‘每个人反应不一样’可能暗示了对自身在职场中角色和
96,c 辣肉肉Ulysses 11月12日 17:18 转赞人数超过5700 来自 iPhone 17 心情很差 和朋友聊天 一个很久很久不聊天的大学朋友 毕业后因为两个人志不同道不合 很久不联系 她突然发消息给我 说父亲想给她买车让我挑 哪一辆好看 一辆是奥迪 一辆是宝马 我很无奈 不知道说什么只能耐着性子说 我不太懂车 可以去问问更专业的人 她一个劲缠着我 问我 哪一个好看 凭感觉选就行 展开c,0.3,0.2,0.1,0.3,0.4,negative,0.85,心情很差; 无奈; 不知道说什么; 耐着性子; 一个劲缠着我,文本中描述了用户因与朋友的交流而感到心情差，表现出一定的社交压力和无力感。虽然没有直接提到职业发展、薪酬或职场竞争，但‘无奈’和‘不知道说什么’暗示了对人际互动中的角色不确定（身份认同），以及可能存在
97,c 独孤龙666 11月12日 12:24 来自 微博网页版 有媒体报道当今社会的官德问题已经引起中央的高度重视，国家公务员招录开始考察德行。即官员作为一个职业道德主体，他既要具备国家管理人员在进行管理活动过程中的职责道德，如忠于国家、忠于人民、忠于法律、忠于职守，具有高度的责任意识、公仆意识，谦虚谨慎，求真务实，办事公办，一视同仁，惩恶扬 展开c,0.1,0.1,0.0,0.2,0.1,neutral,0.85,官德问题已经引起中央的高度重视; 国家公务员招录开始考察德行; 具有高度的责任意识、公仆意识,文本主要描述了国家公务员招录中对德行的重视，以及官员应具备的职业道德。整体内容偏向中性，没有直接表达个人焦虑情绪。但提到‘官德问题’和‘德行考察’可能暗示对职业规范和身份认同的关注，因此在身份认同维度
98,c 别管我了please_ 11月12日 00:42 来自 iPhone客户端 好开心啊，我终于回到原来那个张扬、冲动的我了。今天吵了两次架，吵完以后我在想，曾经的一部分我，她又回来了。初中的时候同桌说，你怎么和别人那么不一样？你想的事情，关注的东西永远和别人不一样。你能不能改一改？我不以为然，我说改了以后我就不是刘jn了！他笑我，他说怎么就不是你了，改了以后 展开c,0.2,0.1,0.0,0.3,0.2,positive,0.85,好开心啊，我终于回到原来那个张扬、冲动的我了; 你能不能改一改？我不以为然; 改了以后我就不是刘jn了,文本整体情绪是积极的，表达了找回自我、不随波逐流的满足感。但存在一定的职场内卷焦虑（如‘吵了两次架’暗示工作压力），以及身份认同焦虑（‘曾经的一部分我，她又回来了’、‘改了以后我就不是刘jn了’）。发
99,c 紫去独闲 11月11日 22:21 转赞人数超过900 来自 iPhone 17 Pro Max 【紫，以前的不用管了，和你说一下新烦恼，没办法和别人说，我自己也调整不过来。 我是体制内的，和男朋友感情不错，虽然没到结婚那一步，但双方也见过家长了，他父母对我们来说是大官，有实权的处长，我其实是个很怕官的人，但相处下来也还好，但最近发生的一件事让我挺毛骨悚然的。 我在加班的时候 展开c,0.6,0.4,0.3,0.7,0.5,negative,0.85,没办法和别人说; 我自己也调整不过来; 毛骨悚然,文本中提到‘没办法和别人说’和‘我自己也调整不过来’，显示出个体在面对压力时缺乏支持系统，表现出一定的身份认同焦虑。同时，‘毛骨悚然’表明对某种职场或人际关系的恐惧感较强，可能与工作环境或人际压力有关
100,c 用户7760761254 11月11日 19:45 来自 iPad Pro 最近几个月，我时常很害怕，很紧张 害怕其他人评价我 害怕别人说我研究生的学历 现在不还是每天在家 因为别人说老师的工作好，有编制 因为别人说，其他人考上了公务员，体面，好看，高看一眼 因为别人说，体制内的工作好，安稳，清闲 所以我在这几个月来一直想考公、考编 我甚至幻想我考上了，别人高 展开c,0.75,0.8,0.3,0.6,0.8,negative,0.9,我时常很害怕，很紧张; 害怕其他人评价我; 害怕别人说我研究生的学历; 因为别人说老师的工作好，有编制; 因为别人说，其他人考上了公务员，体面，好看，高看一眼; 我在这几个月来一直想考公、考编; 甚至幻想我考上了,文本中表现出强烈的焦虑情绪，主要集中在对职业发展方向（如考公、考编）的迷茫（career_path_confusion），以及因他人评价而产生的身份认同危机（identity_crisis）。虽然提到
